Nro Registro,Especie,Condición genética,Nombre botánico,Cultivar,Tipo,Característica,G Especie,Inscripción RNC,Inscripción RNPC,Validez RNPC,Vigencia,País,Solicitante,Representante,Evento de Transformación,
3115,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA BONAERENSE REDOMON,3,,CE,1994/01/26,1993/12/21,2013/12/21,N,ARG,CHACRA EXPERIMENTAL BARROW,CARBAJO HECTOR LEOPOLDO,,
4399,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA CALIDAD (CANCELADO),3,,CE,1996/06/03,1996/06/03,2016/06/03,N,ARG,INTA E.E.A.CORRIENTES,NANI LUIS ALBERTO,,
4582,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA CINCO CERROS (CANCELA),3,,CE,1996/09/23,1996/09/23,2016/09/23,N,ARG,INTA E.E.A.BALCARCE,HUARTE MARCELO ATILIO,,
6082,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA COLIBRI,3,,CE,1999/05/03,1999/05/03,2019/05/03,N,ARG,INTA,RAGONESE MARIA ELENA,,
1922,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA DON ALBERTO,3,,CE,1988/12/07,1988/12/07,2003/12/07,N,ARG,INTA E.E.A.PARANA,NANI LUIS ALBERTO,,
6745,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA DON UMBERTO,3,,CE,2000/04/03,2000/04/03,2020/04/03,N,ARG,EST.EXP.AGROPECUARIA PERGAMINO,,,
4199,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA ELITE,3,,CE,1996/02/28,1996/02/28,2016/02/28,N,ARG,INTA E.E.A.MARCOS JUAREZ,INTA E.E.A.MARCOS JUAREZ,,
2057,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA FEDERAL,3,,CE,1990/06/22,1990/06/22,2005/06/22,N,ARG,INTA E.E.A.PARANA,MORESCO RUBEN FRANCISCO,,
6649,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA GAUCHO,3,,CE,2000/02/09,2000/02/09,2020/02/09,N,ARG,INST. NAC. TEC. AGROPECUARIA,RAGONESE MARIA ELENA,,
4882,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA GRANAR,3,,CE,1997/02/28,1997/02/28,2017/02/28,N,ARG,INTA,PARRAUD JAQUES,,
2545,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA GUAZU (CANCELADO),3,,CE,1992/11/16,1992/09/01,2012/09/01,N,ARG,INTA E.E.A.PCIA.R.S.PEÑA,PEPI RICARDO,,
3853,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA HUENPAN,3,,CE,1995/10/02,1995/10/02,2015/10/02,N,ARG,INTA E.E.A.BORDENAVE,TOMASO JUAN CARLOS,,
2905,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA IMPERIAL,3,,CE,1993/04/26,1993/04/26,2013/04/26,N,ARG,INTA E.E.A.MARCOS JUAREZ,LATTANZI ALFREDO R.,,
1951,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA ISLA VERDE,3,,CE,1988/11/02,1988/11/02,2003/11/02,N,ARG,INTA E.E.A.MARCOS JUAREZ,GALLETTI LEONARDO CAYETANO,,
6213,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA MILENIUM,3,,CE,1999/08/30,1999/03/31,2019/03/31,N,ARG,INTA E.E.A.MARCOS JUAREZ,LATTANZI ALFREDO R.,,
6746,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA MOLINERO,3,,CE,2000/04/03,2000/04/03,2020/04/03,N,ARG,EST.EXP.AGROPECUARIA PERGAMINO,,,
2118,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA OASIS,3,,CE,1990/09/28,1990/09/28,2005/09/28,N,ARG,INTA E.E.A.PCIA.R.S.PEÑA,IMFELD EUGENIO G.,,
2432,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA ORIENTAL,2,,CE,0000/00/00,1992/05/14,2012/05/14,N,ARG,INTA E.E.A.MARCOS JUAREZ,LATTANZI ALFREDO R.,,
1949,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA PIGUE,3,,CE,1988/11/02,1988/11/02,2003/11/02,N,ARG,INTA E.E.A.BORDENAVE,LARREA DANIEL RICARDO,,
2617,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA PINCEN,3,,CE,1992/11/16,1992/09/01,2012/09/01,N,ARG,INTA E.E.A.BORDENAVE,TOMASO JUAN CARLOS,,
3700,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA PUNTAL,3,,CE,1995/03/06,1995/03/06,2015/03/06,N,ARG,INTA,,,
3051,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA QUEGUAY (CANCELADO),2,,CE,0000/00/00,1993/12/21,2013/12/21,N,ARG,INTA E.E.A.MARCOS JUAREZ,LATTANZI ALFREDO R.,,
2105,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA QUERANDI,3,,CE,1990/06/22,1990/06/22,2005/06/22,N,ARG,INTA E.E.A.BORDENAVE,LARREA DANIEL RICARDO,,
3181,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA QUINTAL,3,,CE,1994/03/29,1994/03/29,2014/03/29,N,ARG,INTA E.E.A.PERGAMINO,FREGGIARO ARTURO DANIEL,,
4519,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA REAL,3,,CE,1996/09/02,1996/09/02,2016/09/02,N,ARG,INTA E.E.A.PERGAMINO,FREGGIARO ARTURO DANIEL,,
2941,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA SUPER (CANCELADO),3,,CE,1994/01/26,1993/12/21,2013/12/21,N,ARG,INTA E.E.A.MARCOS JUAREZ,LATTANZI ALFREDO R.,,
4400,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,PROINTA SUPREMO (CANCELADO),3,,CE,1996/06/28,1996/06/28,2016/06/28,N,ARG,INTA E.E.A.CORRIENTES,NANI LUIS ALBERTO,,
9532,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,QALBIS,3,,CE,2006/07/03,2006/07/03,2026/07/03,S,AUS,VALUE ADDED WHEAT CRC LTD,WQN S.A.,,
1192,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,RETACON INTA,3,,CE,1984/09/28,1984/09/28,1999/09/27,N,ARG,INTA E.E.A.PERGAMINO,VON DER PAHLEN ALEJO,,
15271,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,RGT GARDELL,3,,CE,2014/07/03,2015/07/13,2035/07/13,S,FRA,RAGT 2N S.A.S.,MORGAN ENRIQUE,,
838,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SAIRA INTA,3,,CE,1980/05/05,1984/02/02,1996/02/01,N,ARG,INTA E.E.A.MARCOS JUAREZ,CABRINI ENRIQUE J.J.,,
820,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SAN AGUSTIN INTA,3,,CE,1980/05/05,1984/02/02,1996/02/01,N,ARG,INTA E.E.A.BALCARCE,PASCUALE DOMINGO R.,,
9537,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SIRIRI,3,,CE,2007/04/25,2007/04/25,2027/04/25,S,CHE,DSP DELLEY SEMENCES ET PLANTES,MIGUEL POTOCNIK/RELMO S.A.,,
15893,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SN 90,2,,CE,0000/00/00,2016/09/12,2036/09/12,S,BRA,BIOTRIGO GENETICA LTDA,ASOCIADOS DON MARIO S.A.,,
16445,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SN 90,1,,CE,2016/09/02,0000/00/00,0000/00/00,,BRA,BIOTRIGO GENETICA LTDA,ASOCIADOS DON MARIO S.A.,,
9190,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SRM NOGAL,3,,CE,2006/06/16,2006/06/16,2026/06/16,S,FRA,SAS FLORIMOND DESPREZ V&FILLS,SURSEM S.A,,
774,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SURGENTES INTA,4,,CE,1980/05/05,0000/00/00,0000/00/00,,ARG,,,,
15179,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SY 015,3,,CE,2014/04/28,2016/02/02,2036/02/02,S,FRA,SYNGENTA CROP PROTECTION A.G.,BUCK SEMILLAS S.A.,,
15180,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SY 041,3,,CE,2014/04/28,2016/02/02,2036/02/02,S,FRA,SYNGENTA CROP PROTECTION A.G.,BUCK SEMILLAS S.A.,,
11657,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SY 100,3,,CE,2010/04/21,2010/04/21,2030/04/21,S,FRA,SYNGENTA SEEDS INC,BUCK SEMILLAS S.A.,,
12337,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SY 110,3,,CE,2011/07/13,2011/07/13,2031/07/13,S,FRA,SYNGENTA SEEDS INC,BUCK SEMILLAS S.A.,,
17064,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SY 120,3,,CE,2017/05/12,2017/05/12,2037/05/12,S,FRA,SYNGENTA PARTICIPATIONS AG.,BUCK SEMILLAS S.A.,,
15181,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SY 158,3,,CE,2014/04/28,0000/00/00,0000/00/00,,FRA,SYNGENTA CROP PROTECTION A.G.,BUCK SEMILLAS S.A.,,
11658,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SY 200,3,,CE,2010/04/21,2010/04/21,2030/04/21,S,FRA,SYNGENTA SEEDS INC,BUCK SEMILLAS S.A.,,
15753,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SY 211,3,,CE,2015/05/18,2015/07/08,2035/07/08,S,FRA,SYNGENTA PARTICIPATIONS AG.,BUCK SEMILLAS S.A.,,
11656,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SY 300,3,,CE,2010/04/21,2010/04/21,2030/04/21,S,FRA,SYNGENTA SEEDS INC,BUCK SEMILLAS S.A.,,
15786,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,SY330,3,,CE,2015/05/18,2015/08/04,2035/08/04,S,FRA,SYNGENTA PARTICIPATIONS AG.,BUCK SEMILLAS S.A.,,
10011,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,THEMIX L,3,,CE,2007/12/13,2007/12/13,2027/12/13,S,ARG,ASOCIADOS DON MARIO S.A.,BARTOLOME GERARDO LUIS,,
7639,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,THOMAS 796,3,,CE,0000/00/00,2005/03/07,2025/03/07,N,ARG,CRIADERO THOMAS,THOMAS ENRIQUE JORGE,,
14487,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,TIMBO,3,,CE,2013/05/10,2013/12/30,2033/12/30,S,FRA,FLORIMOND DESPREZ VEUVE & FILS,BIOCERES SEMILLAS S.A.,,
788,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,TRIGAL 700,3,,CE,1980/05/05,1984/09/28,0000/00/00,N,ARG,CARGILL S.A.,SAVOIA HECTOR JULIO,,
787,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,TRIGAL 705,3,,CE,1980/05/05,1984/09/28,0000/00/00,N,ARG,CARGILL S.A.,SAVOIA HECTOR JULIO,,
1047,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,TRIGAL 706,3,,CE,1982/11/03,1983/09/13,1995/09/13,N,ARG,CARGILL S.A.,SAVOIA HECTOR JULIO,,
876,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,TRIGAL 707,3,,CE,1980/07/07,1983/04/07,1995/04/07,N,ARG,CARGILL S.A.,SAVOIA HECTOR JULIO,,
875,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,TRIGAL 708,3,,CE,1980/07/07,1983/04/07,1995/04/07,N,ARG,CARGILL S.A.,SAVOIA HECTOR JULIO,,
866,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,TRIGAL 800,3,,CE,1980/05/23,1983/04/07,1995/04/07,N,ARG,CARGILL S.A.,SAVOIA HECTOR JULIO,,
1015,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,TRIGOCENT SE 1000,3,,CE,1984/09/28,1984/09/28,1996/09/27,N,ARG,CASA ALFALFA S.A.,EBNER SIMON,,
5587,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,TRIGUERO 100,3,,CE,1998/05/26,1998/05/26,2018/05/26,N,ARG,CARGILL SACI,ALBA ORDOÑEZ ALFONSO,,
5288,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,TRIGUERO 230,3,,CE,1998/01/02,1998/01/02,2018/01/02,N,ARG,CARGILL SACI,ALBA ORDOÑEZ ALFONSO,,
13162,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,TUC ELITTE 17,3,,CE,2011/06/14,2014/05/13,2034/05/13,S,ARG,EE.AGROINDUST.OBISPO COLOMBRES,PLOPER LEONARDO DANIEL,,
13161,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,TUC ELITTE 43,3,,CE,2011/06/14,2014/05/13,2034/05/13,S,ARG,EE.AGROINDUST.OBISPO COLOMBRES,PLOPER LEONARDO DANIEL,,
2458,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,TUC GRANIVO,3,,CE,1994/11/28,1994/11/28,2014/11/28,N,ARG,EE.AGROINDUST.OBISPO COLOMBRES,FADDA GUILLERMO SALVADOR,,
843,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,VICTORIA INTA,3,,CE,1980/05/05,1984/02/02,1999/02/01,N,ARG,INTA E.E.A.PARANA,MARZOCCA ANGEL,,
15275,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,VIRGILE,3,,CE,2015/03/16,2015/03/16,2035/03/16,N,FRA,SAS FLORIMOND DESPREZ V. ET F.,QUENTIN ALEJANDRO OCTAVIO,,
10143,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,WAXY-PEN,3,,CE,2012/09/18,2012/09/18,2032/09/18,S,USA,US GOV REP BY SEC. OF AGRICULT,MONES CAZON LAUREANO,,
13706,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,WB CRISTALLO,3,,CE,2013/07/19,0000/00/00,0000/00/00,,USA,MONSANTO ARGENTINA S.A.,ARANCEDO ALVAREZ MIGUEL,,
7934,TRIGO PAN,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,ZORZAL,3,,CE,2003/07/29,2003/07/29,2023/07/29,N,ARG,ASOCIAC.DE COOP.ARG.,GATTI HECTOR O.,,
1177,TRIGO PAN-PROHIBICION DE CONTRATAR,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,THOMAS ACONCAGUA,3,,CE,1984/04/13,1984/04/13,1999/04/12,N,ARG,CRIADERO THOMAS SA,THOMAS ENRIQUE JORGE,,
1335,TRIGO PAN-PROHIBICION DE CONTRATAR,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,THOMAS ACONQUIJA,3,,CE,1984/09/28,1984/09/28,1996/09/28,N,ARG,CRIADERO THOMAS SA,THOMAS ENRIQUE JORGE,,
1336,TRIGO PAN-PROHIBICION DE CONTRATAR,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,THOMAS CATEDRAL,3,,CE,1984/09/28,1984/09/28,1999/09/27,N,ARG,CRIADERO THOMAS SA,THOMAS ENRIQUE JORGE,,
4508,TRIGO PAN-PROHIBICION DE CONTRATAR,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,THOMAS CHAPELCO,3,,CE,1999/08/30,1998/05/26,2018/05/26,N,ARG,CRIADERO THOMAS SA,,,
2461,TRIGO PAN-PROHIBICION DE CONTRATAR,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,THOMAS NEVADO,3,,CE,1995/08/18,1994/06/30,2014/06/30,N,ARG,CRIADERO THOMAS SA,,,
2107,TRIGO PAN-PROHIBICION DE CONTRATAR,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,THOMAS TRONADOR,3,,CE,1990/06/15,1990/06/15,2005/06/16,N,ARG,CRIADERO THOMAS SA,THOMAS ENRIQUE JORGE,,
2108,TRIGO PAN-PROHIBICION DE CONTRATAR,VARIEDADES,Triticum aestivum (L.) Emend. Fiori et P,THOMAS TUPUNGATO,3,,CE,1990/09/28,1990/09/28,2005/09/28,N,ARG,CRIADERO THOMAS SA,THOMAS ENRIQUE JORGE,,
2249,TRIGO SARRACENO,,Fagopyron esculentum,MANCAN,1,,CE,1990/08/23,0000/00/00,0000/00/00,,CAN,SEMILLERO ARTASA S.A.,GANDOLFO HECTOR ANTONIO,,
1225,TRIGOPIRO,,(triticum x agropyron),DON ALFREDO INTA,4,,FO,1983/08/03,0000/00/00,0000/00/00,,ARG,,,,
15222,TRITICALE,,Triticum aestivum x Secale cereale,ACA 2901 T,3,,FO,2015/11/24,2014/05/27,2034/05/27,S,ARG,ASOC.COOP.ARGENTINAS COOP.LTDA,ACCASTELLO VICTOR,,
14075,TRITICALE,,Triticum aestivum x Secale cereale,ANTONIO UNLPAM,1,,FO,2012/12/03,0000/00/00,0000/00/00,,ARG,UNIV.NAC.DE LA PAMPA FAC. AGR.,FERRERO CARLOS JOSE,,
5167,TRITICALE,,Triticum aestivum x Secale cereale,BOAGLIO F.C.A.,3,,FO,1999/07/30,1999/07/30,2019/07/30,N,ARG,FAC.CCIAS.AGROP.-UNIV.CORDOBA,DI GIUSTO DANIEL E.,,
9350,TRITICALE,,Triticum aestivum x Secale cereale,BUCK TK 205,3,,FO,2006/04/24,2006/04/24,2026/04/24,S,ARG,BUCK SEMILLAS S.A,BUCK HILDA,,
932,TRITICALE,,Triticum aestivum x Secale cereale,CACHIRULO IN-CA,4,,FO,1981/01/13,0000/00/00,0000/00/00,,ARG,,,,
13838,TRITICALE,,Triticum aestivum x Secale cereale,CALCHIN UNC FCA,3,,FO,2013/05/27,2013/05/27,2033/05/27,S,ARG,UNIV.NAC.DE CORDOBA-FAC.CS.AGR,UNIV.NAC.DE CORDOBA-FAC.CS.AGR,,
4303,TRITICALE,,Triticum aestivum x Secale cereale,CAYU-UNRC,3,,FO,1997/02/28,1997/02/28,2017/02/28,N,ARG,CRIADERO UNINARC,"FERREIRA, VICTOR",,
12610,TRITICALE,,Triticum aestivum x Secale cereale,COSQUIN UNC FCA,3,,FO,2011/05/12,2013/05/17,2033/05/17,S,ARG,UNIVERSIDAD DE CORDOBA,,,
9998,TRITICALE,,Triticum aestivum x Secale cereale,CUME UNRC,3,,FO,2013/10/18,2013/10/18,2033/10/18,S,ARG,CRIADERO UNINARC,SPADA OSCAR FEDERICO,,
1638,TRITICALE,,Triticum aestivum x Secale cereale,DON SANTIAGO INTA,1,,FO,1991/07/15,0000/00/00,0000/00/00,,ARG,INTA E.E.A.ANGUIL,BERNARDON ABEL EDUARDO,,
9533,TRITICALE,,Triticum aestivum x Secale cereale,ESPINILLO INTA,3,,FO,2006/06/29,2006/06/29,2026/06/29,S,ARG,INTA,RAGONESE MARIA ELENA,,
2594,TRITICALE,,Triticum aestivum x Secale cereale,GENU-UNRC,3,,FO,1992/11/16,1992/09/01,2012/09/01,N,ARG,CRIADERO UNINARC,ZORZA EDGARDO J.,,
2595,TRITICALE,,Triticum aestivum x Secale cereale,GURICU-UNRC,3,,FO,1992/11/16,1992/09/01,2012/09/01,N,ARG,CRIADERO UNINARC,ZORZA EDGARDO J.,,
12210,TRITICALE,,Triticum aestivum x Secale cereale,JUNTOS UNC FCA,3,,FO,2011/09/27,2011/09/27,2031/09/27,S,ARG,FAC. CS.AGROPECUARIAS-UNC,DI GIUSTO DANIEL E.,,
2596,TRITICALE,,Triticum aestivum x Secale cereale,ÑINCA-UNRC,3,,FO,1992/11/16,1992/09/01,2012/09/01,N,ARG,CRIADERO UNINARC,ZORZA EDGARDO J.,,
11601,TRITICALE,,Triticum aestivum x Secale cereale,ONA INTA,1,,FO,2009/03/23,0000/00/00,0000/00/00,,ARG,INTA,RAGONESE MARIA ELENA,,
2597,TRITICALE,,Triticum aestivum x Secale cereale,QUIÑE-UNRC,3,,FO,1992/11/16,1992/09/01,2012/09/01,N,ARG,CRIADERO UNINARC,ZORZA EDGARDO J.,,
1197,TRITICALE,,Triticum aestivum x Secale cereale,RANQUEL INTA,1,,FO,1984/09/28,0000/00/00,0000/00/00,,ARG,INTA E.E.A.BORDENAVE,GLAVE ADOLFO ENRIQUE,,
5168,TRITICALE,,Triticum aestivum x Secale cereale,REMEDIOS F.C.A.,3,,FO,1999/07/30,1999/07/30,2019/07/30,N,ARG,FAC.CCIAS.AGROP.-UNIV.CORDOBA,DI GIUSTO DANIEL E.,,
12211,TRITICALE,,Triticum aestivum x Secale cereale,SUPERGRANO UNC FCA,3,,FO,2011/09/27,2011/09/27,2031/09/27,S,ARG,FAC. CS.AGROPECUARIAS-UNC,DI GIUSTO DANIEL E.,,
1648,TRITICALE,,Triticum aestivum x Secale cereale,TEHUELCHE INTA,3,,FO,1986/08/12,1986/08/12,2001/08/12,N,ARG,INTA E.E.A.BORDENAVE,LARREA DANIEL RICARDO,,
2598,TRITICALE,,Triticum aestivum x Secale cereale,TIZNE-UNRC,3,,FO,1992/11/16,1992/09/01,2012/09/01,N,ARG,CRIADERO UNINARC,ZORZA EDGARDO J.,,
4176,TRITICALE,,Triticum aestivum x Secale cereale,TRIGOCENT SE 2000,3,,FO,1997/02/28,1997/02/28,2017/02/28,N,ARG,MUHLENKAMP Y CIA. S.C.A.,BODO FRANCISCO T.MUHLENKAMP,,
2776,TRITICALE,,Triticum aestivum x Secale cereale,YAGAN INTA,3,,FO,1993/04/26,1993/04/26,2013/03/26,N,ARG,INTA E.E.A.BORDENAVE,TOMASO JUAN CARLOS,,
15191,TRITICALE,,Triticum aestivum x Secale cereale,YAVU-UNRC,1,,FO,2014/06/04,0000/00/00,0000/00/00,,ARG,UNINARC,FERNANDEZ ELENA M.,,
2109,TRITICALE-PROHIBICION DE CONTRATAR,,Triticum aestivum x Secale cereale,THOMAS LIHUEL CALEL,3,,FO,1990/08/16,1990/08/16,2005/08/16,N,ARG,CRIADERO THOMAS SA,,,
2462,TRITICALE-PROHIBICION DE CONTRATAR,,Triticum aestivum x Secale cereale,THOMAS SALADO,3,,FO,1994/07/27,1994/07/27,2014/07/27,N,ARG,CRIADERO THOMAS SA,,,
906,VICIA BENGHALENSIS,,Vicia benghalensis L.,FORTINERA INTA,4,,FO,1981/01/13,0000/00/00,0000/00/00,,ARG,,,,
5125,VICIA DASYCARPA TEN.,VARIEDAD,Vicia dasycarpa Ten.,TOLSE F.C.A.,3,,FO,1999/07/30,1999/07/30,2019/07/30,N,ARG,FAC.CCIAS.AGROP.-UNIV.CORDOBA,DI GIUSTO DANIEL E.,,
1568,VICIA FABA L.,,Vicia faba L.,ALTO,1,,FO,1986/05/16,0000/00/00,0000/00/00,,FRA,LE BOURGET SA,LOUGE ARMANDO BELTRAN,,
1567,VICIA FABA L.,,Vicia faba L.,TALO,1,,FO,1986/05/16,0000/00/00,0000/00/00,,FRA,LE BOURGET SA,LOUGE ARMANDO BELTRAN,,
911,VICIA PANNONICA,,Vicia pannonica crantz,LA VINCHA INTA,4,,FO,1981/01/13,0000/00/00,0000/00/00,,ARG,,,,
9162,VICIA SATIVA L.,,Vicia sativa L.,FRANCESCA,1,,FO,2006/07/18,0000/00/00,0000/00/00,,ITA,PROSEME PAMPEANA SA,GROBOCOPATEL GUSTAVO FABIAN,,
1569,VICIA SATIVA L.,,Vicia sativa L.,HIFA,1,,FO,1986/05/16,0000/00/00,0000/00/00,,FRA,LE BOURGET SA,LOUGE ARMANDO BELTRAN,,
9163,VICIA SATIVA L.,,Vicia sativa L.,MARIANNA,1,,FO,2006/07/18,0000/00/00,0000/00/00,,ITA,PROSEME PAMPEANA SA,GROBOCOPATEL GUSTAVO FABIAN,,
923,VICIA VILLOSA ROTH,,Vicia villosa Roth,ALBORADA INTA,4,,FO,1981/01/13,0000/00/00,0000/00/00,,ARG,,,,
16520,VICIA VILLOSA ROTH,,Vicia villosa Roth,ASCASUBI INTA,3,,FO,2016/09/30,2016/09/30,2036/09/30,S,ARG,INTA,RAGONESE MARIA ELENA,,
4966,VID,,Vitis L.,101-14 MGT,1,PI,FR,1997/02/28,0000/00/00,0000/00/00,,FRA,SAN PABLO ESTATES S.A.,DE ROSAS PABLO E.,,
4131,VID,,Vitis L.,110 RITCHER,4,PI,FR,1995/10/24,0000/00/00,0000/00/00,,ESP,,,,
3514,VID,,Vitis L.,1103 PAULSEN,1,PI,FR,1994/10/05,0000/00/00,0000/00/00,,ITA,EMBOTELLADORA DE LOS ANDES SA,,,
5264,VID,,Vitis L.,140 RUGGERI,1,PI,FR,1997/09/01,0000/00/00,0000/00/00,,USA,SAN PABLO ESTATES S.A.,ADAMS GREGORY,,
7095,VID,,Vitis L.,161-49 COUDERC,4,,FR,2000/09/26,0000/00/00,0000/00/00,,USA,,,,
7094,VID,,Vitis L.,196-17 CASTEL,4,,FR,2000/09/26,0000/00/00,0000/00/00,,,,,,
4132,VID,,Vitis L.,3309 COUDERC,4,PI,FR,1995/10/24,0000/00/00,0000/00/00,,MEX,,,,
5376,VID,,Vitis L.,41 B,4,,FR,1997/11/28,0000/00/00,0000/00/00,,FRA,,,,
4967,VID,,Vitis L.,420 A MG,4,PI,FR,1997/02/28,0000/00/00,0000/00/00,,FRA,,,,
6923,VID,,Vitis L.,44.53 M,1,,FR,2001/08/31,0000/00/00,0000/00/00,,FRA,VIVERO DE LOS ALTOS,SOLA CRISTOBAL JOSE DOMINGO,,
5266,VID,,Vitis L.,5BB TELEKI,1,PI,FR,1997/09/01,0000/00/00,0000/00/00,,USA,SAN PABLO ESTATES S.A.,ADAMS GREGORY,,
5265,VID,,Vitis L.,5C TELEKI,1,PI,FR,1997/09/01,0000/00/00,0000/00/00,,USA,SAN PABLO ESTATES S.A.,ADAMS GREGORY,,
8674,VID,,Vitis L.,90-2391,3,,FR,2006/11/07,2006/11/07,2026/11/07,N,USA,GARGIULO ANGEL ANTONIO,RIOS CASTRILLON ANIBAL RICARDO,,
